order_id,first_name,last_name,order_date,order_year,order_month,revenue_per_item,product_name,product_category
11219,Brittany,Baldwin,2024-09-23 17:50:00.000000 UTC,2024,9,100.0,Seafolly Women's Dd Cup Halter Top,Swim
89688,Nancy,Russell,2024-09-14 04:45:00.000000 UTC,2024,9,39.0,As U Wish Juniors Lace Knit Skater Illusion Dress,Dresses
53145,Charles,Hill,2024-09-27 09:32:00.000000 UTC,2024,9,52.0,Quiksilver Men's Regency Walk Short,Shorts
53145,Charles,Hill,2024-09-27 09:32:00.000000 UTC,2024,9,53.950000762939446,Mountain Dew Nimbus Pullover Hoodie - Black,Fashion Hoodies & Sweatshirts
111908,Meagan,Moore,2021-09-19 14:41:00.000000 UTC,2021,9,25.0,Joe's Jeans Women's Patchwork Cut Off Short,Shorts
54450,Danny,Mullen,2021-09-21 15:09:00.000000 UTC,2021,9,129.99000549316406,Haggar Men's Check Lambswool Two Button Center Vent Sport Coat,Suits & Sport Coats
54450,Danny,Mullen,2021-09-21 15:09:00.000000 UTC,2021,9,399.0,Barbour Classic Beaufort Jacket / Beaufort Jacket,Outerwear & Coats
29921,William,Reese,2024-09-26 15:45:00.000000 UTC,2024,9,99.0,Polo Ralph Lauren Fleece Printed Hoodie,Fashion Hoodies & Sweatshirts
29921,William,Reese,2024-09-26 15:45:00.000000 UTC,2024,9,159.0,Wool/Cashmere Donegal Turtleneck,Sweaters
67925,Monique,Palmer,2021-09-14 14:40:00.000000 UTC,2021,9,96.0,KAMALIKULTURE Women's Turtleneck Dress,Dresses
881,Alicia,Santos,2022-09-24 02:21:00.000000 UTC,2022,9,39.9900016784668,Womens One Piece/bikini Monokini Swimsuit w/ Fringe MW Multiple Prints and Solids,Swim
71558,Nicholas,Kennedy,2023-09-21 02:30:00.000000 UTC,2023,9,42.5,Fox Men's Essex Plaid Short,Shorts
71558,Nicholas,Kennedy,2023-09-21 02:30:00.000000 UTC,2023,9,64.949996948242188,Woolrich Men's Sportsman Chamois Shirt,Tops & Tees
96627,Jay,Holland,2020-09-24 12:33:00.000000 UTC,2020,9,145.0,Vince Mens Thick Wool Shawl Cardigan Sweater Long Sleeves Brown,Sweaters
42900,Travis,Hunter,2024-09-20 17:00:00.000000 UTC,2024,9,10.949999809265137,Blue Line BLM024 - Silky Performance Microfiber Pouch T-Back - Black Red or Royal Blue,Underwear
42900,Travis,Hunter,2024-09-20 17:00:00.000000 UTC,2024,9,39.9900016784668,Walls Insulated Jackpot Roper Vest Black,Outerwear & Coats
110384,Lisa,Shepard,2024-09-30 00:53:00.000000 UTC,2024,9,29.5,Ladies Velour Hoody Tracksuit Kangaroo Pocket Navy Blue,Active
109372,Tonya,Richards,2023-09-08 09:07:00.000000 UTC,2023,9,8.9799995422363281,Classic Camisole Top with Lace Trime & Adjustable Straps (42 Black),Intimates
109372,Tonya,Richards,2023-09-08 09:07:00.000000 UTC,2023,9,12.989999771118164,Buxton Deluxe Snap Card Case for Women,Plus
40091,Ashley,Bowers,2023-09-22 14:57:00.000000 UTC,2023,9,44.0,Carnival Women's Front Closure Longline,Intimates
40091,Ashley,Bowers,2023-09-22 14:57:00.000000 UTC,2023,9,83.180000305175781,Tory Burch Sunglasses TY7026 501/95 Black/Grey Orange Fade 59mm,Accessories
23996,Kristen,Wilson,2024-09-27 11:24:00.000000 UTC,2024,9,32.9900016784668,Plus Size Sexy BLACK O-Ring Necklace Sleeveless Top,Tops & Tees
23996,Kristen,Wilson,2024-09-27 11:24:00.000000 UTC,2024,9,39.950000762939446,DAKINE Birdie Crew Top - Women's,Intimates
124407,Tammy,Jackson,2021-09-24 08:44:00.000000 UTC,2021,9,54.0,Jules & Jim Women's Maternity Sleeve Less Dress With Belt,Maternity
76726,Zachary,Browning,2021-09-03 10:24:00.000000 UTC,2021,9,50.0,Columbia Men's Battle Ridge Short,Shorts
56412,William,Todd,2023-09-22 17:26:00.000000 UTC,2023,9,28.5,Robert Graham Men's Warp,Socks
114100,Amanda,Gonzalez,2024-09-07 13:45:00.000000 UTC,2024,9,25.0,Tapout Women's Work Out Compression Short,Active
114100,Amanda,Gonzalez,2024-09-07 13:45:00.000000 UTC,2024,9,188.94999694824216,Costa Del Mar Brine Polarized Sunglasses - Costa 400 Glass Lens,Accessories
114100,Amanda,Gonzalez,2024-09-07 13:45:00.000000 UTC,2024,9,259.69000244140625,Yoana Baraschi Women's 7th Heaven Tweed Jacket,Blazers & Jackets
1391,Gregory,Doyle,2024-09-19 07:38:00.000000 UTC,2024,9,44.9900016784668,RSQ Vancouver Mens Slim Slouch Jeans,Jeans
83322,Virginia,Knight,2021-09-15 03:31:00.000000 UTC,2021,9,48.0,Shadowline Petals Pajama Set (76280),Sleep & Lounge
83322,Virginia,Knight,2021-09-15 03:31:00.000000 UTC,2021,9,58.0,Royal Robbins Women's Epitome Bermuda Shorts,Shorts
93036,Sydney,Moore,2023-09-04 08:09:00.000000 UTC,2023,9,36.0,Bali Women's Passion for Comfort Wirefree Bra,Plus
111117,Roger,West,2023-09-07 11:08:00.000000 UTC,2023,9,26.0,Good Devil Lace Boxer 5012,Underwear
58603,Stephanie,Mitchell,2019-09-20 00:29:00.000000 UTC,2019,9,39.9900016784668,Cross Back Fitted Bandage Clubwear Cocktail Party Dress,Dresses
23793,Charles,Morgan,2024-09-22 13:14:00.000000 UTC,2024,9,68.6500015258789,Calvin Klein Mens Flat Front Slim Fit Dress Pants,Pants
98155,Rebecca,Rogers,2021-09-25 16:55:00.000000 UTC,2021,9,40.400001525878906,Timpa Duet Lace Underwire Demi Bra (16449),Intimates
95279,David,Thompson,2022-09-21 04:39:00.000000 UTC,2022,9,18.0,C-in2 Men's Core Basic Lo No Show Profile Brief with Sling,Underwear
10318,Jennifer,Morgan,2021-09-04 07:16:00.000000 UTC,2021,9,119.98999786376952,Finis Women's Hydrospeed 2 Race John Swimsuit,Swim
44960,Kyle,Jordan,2023-09-24 13:46:00.000000 UTC,2023,9,49.5,Fox Men's Concealed Pullover,Fashion Hoodies & Sweatshirts
74103,John,Schmidt,2021-09-22 02:27:00.000000 UTC,2021,9,70.0,Oakley Men's Unleash The Beast Hoodie,Fashion Hoodies & Sweatshirts
74103,John,Schmidt,2021-09-22 02:27:00.000000 UTC,2021,9,169.0,MontBell Ultralight Down Jacket - Men's,Outerwear & Coats
121059,William,Acevedo,2023-09-22 02:12:00.000000 UTC,2023,9,32.9900016784668,ExOfficio Men's Give-N-Go Boxer,Active
117938,Joseph,George,2022-09-08 17:19:00.000000 UTC,2022,9,24.0,Papi Men's Rugby Mesh Solid Brazilian Trunk,Underwear
117938,Joseph,George,2022-09-08 17:19:00.000000 UTC,2022,9,49.9900016784668,George Strait by Wrangler Men's Cowboy Cut Jean,Jeans
117938,Joseph,George,2022-09-08 17:19:00.000000 UTC,2022,9,236.97999572753903,Jack Spade Men's Sanborn Twill Blazer,Suits & Sport Coats
116313,Julia,Miller,2024-09-30 12:45:00.000000 UTC,2024,9,16.790000915527344,Infinite Sheer - Sheer-to-Waist Pantyhose,Socks & Hosiery
75327,Kaitlin,Davidson,2023-09-22 13:08:00.000000 UTC,2023,9,21.950000762939453,LeggingsQueen Cute Fashion Leggings,Leggings
84466,Annette,Hudson,2020-09-30 03:24:00.000000 UTC,2020,9,72.0,Ingrid & Isabel Hipster Bottom,Maternity
20605,Christopher,Jacobs,2024-09-28 05:19:00.000000 UTC,2024,9,49.0,Lee Dungarees Mens Big & Tall Carpenter Jean,Jeans
111707,Paul,Clark,2024-09-24 03:33:00.000000 UTC,2024,9,25.0,Superman All Over Print Logo Mens Blue Sleep Pant,Sleep & Lounge
25873,Clayton,Flores,2023-09-14 18:57:00.000000 UTC,2023,9,48.0,DC Men's Sabotage 3 Sweater,Sweaters
117545,Ryan,Miller,2023-09-16 18:18:00.000000 UTC,2023,9,30.0,Canyon Ridge Big & Tall Jersey Pants,Pants
61300,Joshua,Collier,2020-09-18 07:36:00.000000 UTC,2020,9,24.0,Clever Men's Voyeur Brief,Underwear
118483,Timothy,Ward,2022-09-22 18:58:00.000000 UTC,2022,9,29.0,Calvin Klein Men's Stretch 2 Pack Hip Brief with Keyhole,Underwear
118483,Timothy,Ward,2022-09-22 18:58:00.000000 UTC,2022,9,39.9900016784668,Dockers Men's Suit Separate Pant,Pants
118483,Timothy,Ward,2022-09-22 18:58:00.000000 UTC,2022,9,98.0,Calvin Klein Sportswear Men's Long Sleeve Space Dye Hoodie,Fashion Hoodies & Sweatshirts
118483,Timothy,Ward,2022-09-22 18:58:00.000000 UTC,2022,9,120.0,Akomplice - AK Hooded Varsity Mens Jacket in Black/Grey,Fashion Hoodies & Sweatshirts
122202,Lori,Dalton,2023-09-17 02:28:00.000000 UTC,2023,9,29.989999771118164,Womens Elegant Long Black Evening Dress or Day Wear Sexy,Dresses
122202,Lori,Dalton,2023-09-17 02:28:00.000000 UTC,2023,9,47.950000762939446,Skirt Rayon Full Length Tiered - Blue. Sizes Medium - Extra Large,Skirts
32631,Alison,Bell,2024-09-23 11:43:00.000000 UTC,2024,9,14.0,Gold Toe Women's 3-Pack 3-Pack Castaway Crew Socks,Plus
32631,Alison,Bell,2024-09-23 11:43:00.000000 UTC,2024,9,37.979999542236328,Patty Women Convertible V Neck / One Shoulder Open Back Ruched Evening Dress,Dresses
32631,Alison,Bell,2024-09-23 11:43:00.000000 UTC,2024,9,125.0,Affliction Women Skinny Jeans Raquel Sequin Fleur De Lis Back Pockets in Tarnish Wash Stretch.,Jeans
30549,Joseph,Kerr,2023-09-29 14:19:00.000000 UTC,2023,9,15.4399995803833,Wigwam Men's Hiking/Outdoor Pro Length Sock,Active
82019,Virginia,Ochoa,2022-09-11 13:57:00.000000 UTC,2022,9,46.9900016784668,Lindy BOP 'Nina' Classy Vintage 40s 50s Style Blue 3/4 Sleeve Belted Wiggle Pencil Dress,Dresses
102589,Melissa,Adams,2024-09-08 07:02:00.000000 UTC,2024,9,23.75,Mundi Croco My Big Fat Wallet Zip Around w/ Safe Keeper,Accessories
51132,Nathaniel,Hopkins,2024-09-02 10:46:00.000000 UTC,2024,9,36.9900016784668,Haggar Men's Life Straight Fit Flat Front Sulpher Dye Twill Chino Pant,Pants
41133,Christie,Campos,2024-09-23 00:07:00.000000 UTC,2024,9,66.0,LIJA Women's Paradox Plaid Knee Short,Shorts
9905,Jesse,Maldonado,2024-09-17 03:26:00.000000 UTC,2024,9,24.989999771118164,Gears of War 2 Marcus Armed Black Zip Up Hoodie Sweatshirt New Adult,Fashion Hoodies & Sweatshirts
89400,Alexander,Hicks,2023-09-06 07:57:00.000000 UTC,2023,9,178.0,7 For All Mankind Men's The Modern Straight Leg Jean,Jeans
52900,Anthony,Lucas,2022-09-09 02:15:00.000000 UTC,2022,9,63.599998474121087,Nautica Men's Castaway Stripe Hoodie,Fashion Hoodies & Sweatshirts
25925,Emily,Cole,2023-09-30 12:03:00.000000 UTC,2023,9,25.110000610351559,Allegra K Women Front Opening Snowflake Deers Pattern Fall Warm Sweatercoat Gray White S,Sweaters
62645,Eric,Rubio,2024-09-16 15:49:00.000000 UTC,2024,9,31.5,Unionbay Men's Salem Yd Cargo Short,Shorts
48978,Randy,Wheeler,2021-09-07 08:58:00.000000 UTC,2021,9,49.5,G by GUESS Korbin Slim Jeans - Javelin Wash - 30 &a,Jeans
3895,Tiffany,Sanchez,2021-09-10 10:52:00.000000 UTC,2021,9,52.0,JAG Women's Swimwear Mesh Attack Wrapped Bottom,Swim
1336,Karen,Clark,2019-09-16 16:09:00.000000 UTC,2019,9,30.989999771118164,1 PC. Blue Missy Junior Square Neck Tank Stripe Swimsuit,Swim
1336,Karen,Clark,2019-09-16 16:09:00.000000 UTC,2019,9,149.5,Calvin Klein Jeans Women's Liquid Metal Moto Jacket,Outerwear & Coats
110745,Joseph,Ramos,2024-09-05 12:40:00.000000 UTC,2024,9,19.989999771118164,Briefly Stated Men's Darth Vader Sleep Pant,Sleep & Lounge
110745,Joseph,Ramos,2024-09-05 12:40:00.000000 UTC,2024,9,22.729999542236328,Smartwool PhD Running Light Mini Socks,Socks
110745,Joseph,Ramos,2024-09-05 12:40:00.000000 UTC,2024,9,25.0,Geoffrey Beene Men's Flat Front Extender Short,Shorts
14554,Cynthia,Herring,2024-09-21 14:35:00.000000 UTC,2024,9,35.0,American Apparel High-Waist Denim Short,Shorts
43263,Noah,Jones,2023-09-11 10:52:00.000000 UTC,2023,9,17.0,Cover Male CM201 Pouch Enhancing Brazilian Bikini,Underwear
43263,Noah,Jones,2023-09-11 10:52:00.000000 UTC,2023,9,20.0,Champion Men's Performance 2 Pack Stretch Boxer Brief,Underwear
43263,Noah,Jones,2023-09-11 10:52:00.000000 UTC,2023,9,30.0,State O Maine - Mens Fleece Pajama Lounge Pant Black 29652,Sleep & Lounge
43263,Noah,Jones,2023-09-11 10:52:00.000000 UTC,2023,9,49.9900016784668,GST 1 Button Blazer Coat Jackets Men,Suits & Sport Coats
23128,Cynthia,Melton,2021-09-26 17:22:00.000000 UTC,2021,9,11.489999771118164,Sock It To Me SOCK MONKEY LOVE Womens Knee Socks,Socks & Hosiery
47874,Melissa,Thompson,2022-09-05 10:31:00.000000 UTC,2022,9,233.0,True Religion Women's Carrie Flare Side Weave Jean,Jeans
65318,Sally,Lewis,2021-09-15 08:06:00.000000 UTC,2021,9,34.979999542236328,Patty Women Sexy Black Floral Lace Polo Neck Long Sleeve Blouse Top,Tops & Tees
75112,Maria,Ray,2024-09-08 09:13:00.000000 UTC,2024,9,64.0,Eileen West Women's Evening Star Ballet Nightgown,Sleep & Lounge
113466,Gerald,Evans,2022-09-17 10:50:00.000000 UTC,2022,9,19.760000228881839,Harriton 5 oz Easy Blend Long Sleeve Polo Shirt M265L,Tops & Tees
83085,Mitchell,Poole,2024-09-24 18:07:00.000000 UTC,2024,9,19.989999771118164,Classy Men's Hot Pink Stripe Tone on Tone Vest Tie and Hanky 3 Piece Set,Suits & Sport Coats
83085,Mitchell,Poole,2024-09-24 18:07:00.000000 UTC,2024,9,105.83999633789062,Diesel Men's K-Minerva Sweater,Sweaters
10092,Cheryl,Day,2023-09-12 01:15:00.000000 UTC,2023,9,15.0,Gold Toe Women's 6 Pack Plus Size Flat Knit Quarter,Socks & Hosiery
46353,Michael,Martinez,2022-09-04 14:24:00.000000 UTC,2022,9,52.950000762939446,Harley-Davidson Bagram Courage Hooded Fleece Mens,Fashion Hoodies & Sweatshirts
17155,Brittany,Li,2022-09-30 07:38:00.000000 UTC,2022,9,21.75,Totally Backless & Strapless Bra W/adhesive Clear Wing,Intimates
95288,Donald,Hunter,2020-09-17 01:12:00.000000 UTC,2020,9,75.0,Lucky Brand Mens Relaxed Fit Straight Leg Jeans,Jeans
114665,Deborah,Barton,2023-09-25 08:36:00.000000 UTC,2023,9,23.989999771118164,Hello Kitty Juniors Comic Print Short Set,Sleep & Lounge
45570,Marc,Price,2024-09-04 00:50:00.000000 UTC,2024,9,35.979999542236328,Quiksilver Waterman Men's Cabo 3 Walkshort,Shorts
69884,Jessica,Brock,2024-09-15 14:56:00.000000 UTC,2024,9,30.0,Duofold Women's Mid Weight Bottom,Active
32202,Timothy,Thomas,2024-09-16 17:29:00.000000 UTC,2024,9,56.080001831054688,Carhartt Men's Midweight Quarter Zip Mock Neck Sweatshirt,Active
69097,Melvin,Vang,2024-09-09 08:15:00.000000 UTC,2024,9,49.9900016784668,Devon & Jones D500 Mens Long-Sleeve Titan Twill,Tops & Tees
69097,Melvin,Vang,2024-09-09 08:15:00.000000 UTC,2024,9,69.5,Hurley Men's Zipped Fleece,Fashion Hoodies & Sweatshirts
67784,Eric,Bentley,2024-09-19 10:22:00.000000 UTC,2024,9,74.0,Calvin Klein Men's Bermuda Swim Short,Swim
69367,Michelle,Walker,2023-09-03 01:39:00.000000 UTC,2023,9,7.9499998092651358,Braza Clear Extenders,Intimates
29971,Jeremiah,Johns,2022-09-02 18:25:00.000000 UTC,2022,9,41.950000762939446,Beavis & Butt-head Meet Chicks Crew Neck Fleece Sweatshirt - Black,Fashion Hoodies & Sweatshirts
53428,Elizabeth,Walker,2020-09-21 09:11:00.000000 UTC,2020,9,86.75,William Rast Women's Blair Baby Bootcut Jean,Jeans
36788,Robert,Leon,2023-09-19 18:00:00.000000 UTC,2023,9,11.989999771118164,Black Gray and Blue Flannel Pajama Pants for Men,Sleep & Lounge
14891,John,Zuniga,2024-09-01 13:23:00.000000 UTC,2024,9,39.450000762939446,Hurley Men's Cork Polo Knit,Tops & Tees
19537,Debra,Taylor,2024-09-11 13:13:00.000000 UTC,2024,9,59.950000762939446,Horny Toad Jovie Long Short - Women's,Shorts
96355,Tracy,Brown,2021-09-29 12:43:00.000000 UTC,2021,9,52.0,allen allen Women's Long Sleeve Thumbhole Tee,Tops & Tees
96355,Tracy,Brown,2021-09-29 12:43:00.000000 UTC,2021,9,57.9900016784668,BLACK BLOUSE GAUCHO PALAZZO SET ASYM - FITS (ONE SIZE) - L XL 1X - G104S LOTUSTRADERS,Clothing Sets
96355,Tracy,Brown,2021-09-29 12:43:00.000000 UTC,2021,9,243.0,DOLCE & GABBANA DG4167 501/8G BLACK GRAY GRADIENT 5917,Accessories
93441,Blake,Cisneros,2024-09-21 01:23:00.000000 UTC,2024,9,21.899999618530277,Botany Long Sleeve Long Leg Broadcloth Print Pajama 7c9-514,Sleep & Lounge
93441,Blake,Cisneros,2024-09-21 01:23:00.000000 UTC,2024,9,42.0099983215332,Alex Stevens Men's Center Cable Shawl,Sweaters
78354,Jesse,Scott,2021-09-26 12:57:00.000000 UTC,2021,9,375.0,Mountain Hardwear Men's Chillwave Down Parka,Outerwear & Coats
11931,Cody,Gonzalez,2019-09-16 14:54:00.000000 UTC,2019,9,72.0,Speedo Men's Race Aquablade Jammer Swimsuit,Swim
3633,Mary,Monroe,2024-09-16 11:32:00.000000 UTC,2024,9,29.950000762939453,A Line Bridesmaid Slip Elastic Waist (100N),Intimates
74070,Kristen,Taylor,2022-09-15 08:43:00.000000 UTC,2022,9,22.170000076293945,Allegra K Lady Single Button Fastening Long Sleeve Solid Color Casual Blazer Black L,Blazers & Jackets
109907,Theresa,Davis,2022-09-13 14:55:00.000000 UTC,2022,9,11.949999809265137,Very Long Satin Gloves in 38 Assorted Colors,Accessories
28553,Benjamin,Mccoy,2021-09-05 02:28:00.000000 UTC,2021,9,10.399999618530272,DKNY Men's Hip Low Rise Trunk,Underwear
28553,Benjamin,Mccoy,2021-09-05 02:28:00.000000 UTC,2021,9,129.99000549316406,Carhartt Mens Work Camo Active Jacket,Outerwear & Coats
86588,Jared,Dominguez,2023-09-17 02:56:00.000000 UTC,2023,9,59.0,Throwdown Riot Men's Board Shorts Fight Swim American Flag,Swim
57935,Lisa,Hale,2024-09-15 13:39:00.000000 UTC,2024,9,11.140000343322754,Allegra K Woman Short Sleeve V Neck Dotted Above Knee Dress Pink White M,Dresses
63741,Shelly,Scott,2021-09-05 01:52:00.000000 UTC,2021,9,398.0,Trina Turk Women's Snowonder Blazer,Blazers & Jackets
48360,Nicholas,Stone,2023-09-15 02:24:00.000000 UTC,2023,9,32.0,Armani Exchange Splatter Logo V-Neck Tee,Tops & Tees
48360,Nicholas,Stone,2023-09-15 02:24:00.000000 UTC,2023,9,41.9900016784668,Thorlo Unisex Thick Cushion Running Mini-Crew Sock,Active
48360,Nicholas,Stone,2023-09-15 02:24:00.000000 UTC,2023,9,68.0,Armani Exchange Papertouch Cargo Short,Shorts
99732,Steven,Foster,2024-09-19 11:57:00.000000 UTC,2024,9,54.9900016784668,Undefeated Eagle UNDFTD Pullover Sweatshirt - Men',Active
118898,Albert,Smith,2024-09-29 02:56:00.000000 UTC,2024,9,48.979999542236328,Fox Racing Men's Point to the Fence Hoodie Sweatshirt-Black,Fashion Hoodies & Sweatshirts
32336,Laura,Vega,2023-09-15 04:29:00.000000 UTC,2023,9,7.9899997711181632,Soho Apparel Girls Seamless Lady 32'' Printed Long Legging SG-SPL02 Nylon Spandex,Leggings
16086,Mark,White,2024-09-04 11:48:00.000000 UTC,2024,9,14.739999771118164,Allegra K Mens NEW Trendy Casual Front Slant Pockets Straight Trousers Pants Army Green W31,Pants
16086,Mark,White,2024-09-04 11:48:00.000000 UTC,2024,9,127.5,Fred Perry Men's Argyle V-Neck Sweater,Sweaters
16172,Samuel,Clark,2022-09-27 16:25:00.000000 UTC,2022,9,45.0,Billabong Carter Short - Men's,Shorts
103531,Sherry,Smith,2021-09-29 14:02:00.000000 UTC,2021,9,59.950000762939446,BraBag Buxom 2106 The Tiffany Moulded Travel Bag (D to G cups) 2106,Intimates
103531,Sherry,Smith,2021-09-29 14:02:00.000000 UTC,2021,9,142.19999694824219,CJ by Cookie Johnson Women's Joy Waxed Jegging,Jeans
59659,Lawrence,Watkins,2023-09-11 07:03:00.000000 UTC,2023,9,19.989999771118164,FEA Merchandising Men's The Beatles Vintage Logo Tee,Tops & Tees
60756,Bryan,Kennedy,2024-09-27 09:23:00.000000 UTC,2024,9,39.0,HUGO BOSS Men's Short Sleeve Cotton Stretch Crew Neck,Underwear
60756,Bryan,Kennedy,2024-09-27 09:23:00.000000 UTC,2024,9,56.529998779296882,Hurley Men's Barney Plaid Men's Walkshort,Shorts
60756,Bryan,Kennedy,2024-09-27 09:23:00.000000 UTC,2024,9,149.94000244140625,Diesel Men's K-Niele Sweater,Sweaters
60756,Bryan,Kennedy,2024-09-27 09:23:00.000000 UTC,2024,9,159.94999694824219,Carhartt Men's  Sherpa Lined Sandstone Jackson Coat,Outerwear & Coats
91206,Teresa,Fowler,2021-09-19 12:35:00.000000 UTC,2021,9,69.0,Calvin Klein Women's Cargo With Snaps And Zippers,Pants & Capris
121194,Angela,Pace,2022-09-09 17:47:00.000000 UTC,2022,9,15.0,JOU JOU Stretch Premium Long Denim Shorts W/ Bleach Splotching [244-512],Shorts
64756,Brandi,Adams,2024-09-07 16:07:00.000000 UTC,2024,9,169.94999694824219,Kasper Women's Moon Dance Waffle Woven Jacket Dress Set Navy,Suits
95080,Kenneth,Faulkner,2020-09-14 10:03:00.000000 UTC,2020,9,90.389999389648452,Tommy Bahama Men's TB Resort Terry Loop Bathrobe,Sleep & Lounge
123966,Jessica,Johnson,2024-09-24 12:12:00.000000 UTC,2024,9,38.0,Bamboo Dreams Cropped Leggings,Leggings
6034,Christopher,Miller,2024-09-05 18:35:00.000000 UTC,2024,9,13.329999923706056,ecko unltd. Men's Ripstop Shorts,Shorts
6034,Christopher,Miller,2024-09-05 18:35:00.000000 UTC,2024,9,47.950000762939446,Speedo Men's Rapid Splice Xtra Life Lycra Jammer Swimsuit,Swim
6034,Christopher,Miller,2024-09-05 18:35:00.000000 UTC,2024,9,58.959999084472656,Quiksilver Men's Zeppelin Skinny Fit Jeans Gray,Jeans
118867,Stacey,Edwards,2022-09-20 18:39:00.000000 UTC,2022,9,39.9900016784668,Glamorise Women's Complete Comfort Front Close Leisure Bra #1803,Intimates
78115,Christian,Sullivan,2021-09-16 03:23:00.000000 UTC,2021,9,62.0,Quiksilver Men's Cypher Resin Boardshort,Swim
106348,Julie,Phillips,2024-09-27 02:02:00.000000 UTC,2024,9,59.5,Lucky Brand Women's Plus-Size Camille Top,Tops & Tees
91049,Michael,Miller,2024-09-05 14:51:00.000000 UTC,2024,9,10.6899995803833,HUGO BOSS Men's Argyle Dress Mid Calf Sock,Socks
91049,Michael,Miller,2024-09-05 14:51:00.000000 UTC,2024,9,24.950000762939453,Arena Men's Satamis Race Xtra Life Lycra Solid Brief Swimsuit,Swim
52232,Gregory,Rivera,2024-09-10 06:57:00.000000 UTC,2024,9,26.590000152587887,LRG Hustle Trees Hat,Accessories
59010,Pamela,Rojas,2023-09-24 00:06:00.000000 UTC,2023,9,45.0,Champion Women's Absolute Workout Jacket,Active
66544,Susan,Hutchinson,2023-09-24 02:33:00.000000 UTC,2023,9,38.610000610351562,[BLANKNYC] Women's Happy Trail Denim Shorts,Shorts
43612,Nina,Pena,2022-09-05 02:02:00.000000 UTC,2022,9,142.0,Miraclesuit Women's Solid Oceanus Oceanus Dd,Swim
72216,Casey,Collins,2023-09-29 14:01:00.000000 UTC,2023,9,9.0,Footless Shaper,Intimates
72216,Casey,Collins,2023-09-29 14:01:00.000000 UTC,2023,9,47.9900016784668,Charles River Apparel Women's Breathable Hooded Rain Jacket. 5099,Outerwear & Coats
36681,Christopher,Carroll,2023-09-13 14:03:00.000000 UTC,2023,9,13.899999618530272,New Men's Sexy Center Patch Bikini Swimsuit 3G by Gregg Homme,Swim
79597,Catherine,Anderson,2023-09-25 07:23:00.000000 UTC,2023,9,38.9900016784668,Sleeveless Rhinestone Pin Brooch Satin Look Sheer Overlay Evening Party Dress,Dresses
42247,Michael,Anderson,2022-09-02 01:28:00.000000 UTC,2022,9,29.5,RUDE Grey Wine Raglan Cardigan Hoodie,Fashion Hoodies & Sweatshirts
42247,Michael,Anderson,2022-09-02 01:28:00.000000 UTC,2022,9,40.0,Island Outfitters Big & Tall Hibiscus Print Swim Trunks,Swim
51044,Monica,Holden,2024-09-23 06:42:00.000000 UTC,2024,9,24.989999771118164,ExOfficio Women's Give-N-Go Boy Cut Brief,Active
51044,Monica,Holden,2024-09-23 06:42:00.000000 UTC,2024,9,43.0,Saratoga V-waist Short,Shorts
24852,Shawn,Collins,2024-09-25 05:41:00.000000 UTC,2024,9,59.950000762939446,CEP Men's Running Progressive Compression Socks,Active
97825,Briana,Tucker,2023-09-28 12:28:00.000000 UTC,2023,9,159.94999694824219,Eddie Bauer Classic Stretch Suiting Blazer - Solid,Blazers & Jackets
71632,Charles,Watson,2023-09-08 06:18:00.000000 UTC,2023,9,29.989999771118164,Van Heusen Mens Short-Sleeve Oxford Button-Down Shirt,Tops & Tees
71632,Charles,Watson,2023-09-08 06:18:00.000000 UTC,2023,9,49.5,Quiksilver Men's Full On Solid Walkshort,Shorts
71632,Charles,Watson,2023-09-08 06:18:00.000000 UTC,2023,9,250.0,Outdoor Research Men's Virtuoso Jacket,Outerwear & Coats
17929,Donna,Pearson,2024-09-15 02:18:00.000000 UTC,2024,9,23.0,Lace Babydoll Set-Blue,Intimates
118894,Jessica,Fitzpatrick,2023-09-06 11:47:00.000000 UTC,2023,9,38.0,Roxy Women's Sweet Vida,Swim
118894,Jessica,Fitzpatrick,2023-09-06 11:47:00.000000 UTC,2023,9,246.0,True Religion Women's Jayde Gold Fashion Vintage Short,Shorts
58399,Kathleen,Cooper,2024-09-25 07:51:00.000000 UTC,2024,9,68.0,Chemise - 100% Silk - Black with White lace,Intimates
12019,Austin,Li,2022-09-16 14:35:00.000000 UTC,2022,9,33.639999389648438,RVCA Men's Delta Short,Shorts
12019,Austin,Li,2022-09-16 14:35:00.000000 UTC,2022,9,55.0,Carhartt Men's Weathered Duck Dungaree Relaxed Fit,Pants
59564,Megan,Montgomery,2023-09-04 17:34:00.000000 UTC,2023,9,30.0,Long Length Nursing Camisole,Maternity
90754,Hector,Winters,2024-09-22 15:59:00.000000 UTC,2024,9,21.950000762939453,Harley-DavidsonÂ® Men's Classic Style Black Leather Belt. Debossed Font. Harley Bar & Shield Logo Button Rivets. TH-15B,Accessories
90754,Hector,Winters,2024-09-22 15:59:00.000000 UTC,2024,9,124.59999847412108,Pendleton Men's Chief Joseph Terry Velore Bathrobe,Sleep & Lounge
4435,David,Simmons,2021-09-20 00:10:00.000000 UTC,2021,9,30.0,Men's Jammers UPF50+ UV Sun Protective Swim Team Fitted Trunks,Swim
68694,Jasmine,Bishop,2022-09-19 11:07:00.000000 UTC,2022,9,39.9900016784668,Glamorise Women's Magiclift Seamless Support T-Shirt Soft Cup Bra,Intimates
